"","nowcast_date","week","clade","source","nseq"
"3579",2025-06-18,2025-01-08,"25A","California COVIDNet",0
"3580",2025-06-18,2025-01-08,"25A","NCBI",0
"3581",2025-06-18,2025-01-08,"25B","California COVIDNet",0
"3582",2025-06-18,2025-01-08,"25B","NCBI",0
"3583",2025-06-18,2025-01-08,"25C","California COVIDNet",0
"3584",2025-06-18,2025-01-08,"25C","NCBI",0
"3585",2025-06-18,2025-01-08,"other","California COVIDNet",0
"3586",2025-06-18,2025-01-08,"other","NCBI",0
"3587",2025-06-18,2025-01-08,"recombinant","California COVIDNet",0
"3588",2025-06-18,2025-01-08,"recombinant","NCBI",0
"3589",2025-06-18,2025-01-15,"24A","California COVIDNet",0
"3590",2025-06-18,2025-01-15,"24A","NCBI",0
"3591",2025-06-18,2025-01-15,"24B","California COVIDNet",0
"3592",2025-06-18,2025-01-15,"24B","NCBI",0
"3593",2025-06-18,2025-01-15,"24C","California COVIDNet",0
"3594",2025-06-18,2025-01-15,"24C","NCBI",0
"3595",2025-06-18,2025-01-15,"24D","California COVIDNet",0
"3596",2025-06-18,2025-01-15,"24D","NCBI",0
"3597",2025-06-18,2025-01-15,"24E","California COVIDNet",0
"3598",2025-06-18,2025-01-15,"24E","NCBI",0
"3599",2025-06-18,2025-01-15,"24F","California COVIDNet",0
"3600",2025-06-18,2025-01-15,"24F","NCBI",0
"3601",2025-06-18,2025-01-15,"24H","California COVIDNet",0
"3602",2025-06-18,2025-01-15,"24H","NCBI",0
"3603",2025-06-18,2025-01-15,"24I","California COVIDNet",0
"3604",2025-06-18,2025-01-15,"24I","NCBI",0
"3605",2025-06-18,2025-01-15,"25A","California COVIDNet",0
"3606",2025-06-18,2025-01-15,"25A","NCBI",0
"3607",2025-06-18,2025-01-15,"25B","California COVIDNet",0
"3608",2025-06-18,2025-01-15,"25B","NCBI",0
"3609",2025-06-18,2025-01-15,"25C","California COVIDNet",0
"3610",2025-06-18,2025-01-15,"25C","NCBI",0
"3611",2025-06-18,2025-01-15,"other","California COVIDNet",0
"3612",2025-06-18,2025-01-15,"other","NCBI",0
"3613",2025-06-18,2025-01-15,"recombinant","California COVIDNet",0
"3614",2025-06-18,2025-01-15,"recombinant","NCBI",0
"3615",2025-06-18,2025-01-22,"24A","California COVIDNet",0
"3616",2025-06-18,2025-01-22,"24A","NCBI",0
"3617",2025-06-18,2025-01-22,"24B","California COVIDNet",0
"3618",2025-06-18,2025-01-22,"24B","NCBI",0
"3619",2025-06-18,2025-01-22,"24C","California COVIDNet",0
"3620",2025-06-18,2025-01-22,"24C","NCBI",0
"3621",2025-06-18,2025-01-22,"24D","California COVIDNet",0
"3622",2025-06-18,2025-01-22,"24D","NCBI",0
"3623",2025-06-18,2025-01-22,"24E","California COVIDNet",0
"3624",2025-06-18,2025-01-22,"24E","NCBI",0
"3625",2025-06-18,2025-01-22,"24F","California COVIDNet",0
"3626",2025-06-18,2025-01-22,"24F","NCBI",0
"3627",2025-06-18,2025-01-22,"24H","California COVIDNet",0
"3628",2025-06-18,2025-01-22,"24H","NCBI",0
"3629",2025-06-18,2025-01-22,"24I","California COVIDNet",0
"3630",2025-06-18,2025-01-22,"24I","NCBI",0
"3631",2025-06-18,2025-01-22,"25A","California COVIDNet",0
"3632",2025-06-18,2025-01-22,"25A","NCBI",0
"3633",2025-06-18,2025-01-22,"25B","California COVIDNet",0
"3634",2025-06-18,2025-01-22,"25B","NCBI",0
"3635",2025-06-18,2025-01-22,"25C","California COVIDNet",0
"3636",2025-06-18,2025-01-22,"25C","NCBI",0
"3637",2025-06-18,2025-01-22,"other","California COVIDNet",0
"3638",2025-06-18,2025-01-22,"other","NCBI",0
"3639",2025-06-18,2025-01-22,"recombinant","California COVIDNet",0
"3640",2025-06-18,2025-01-22,"recombinant","NCBI",0
"3641",2025-06-18,2025-01-29,"24A","California COVIDNet",0
"3642",2025-06-18,2025-01-29,"24A","NCBI",0
"3643",2025-06-18,2025-01-29,"24B","California COVIDNet",0
"3644",2025-06-18,2025-01-29,"24B","NCBI",0
"3645",2025-06-18,2025-01-29,"24C","California COVIDNet",0
"3646",2025-06-18,2025-01-29,"24C","NCBI",0
"3647",2025-06-18,2025-01-29,"24D","California COVIDNet",0
"3648",2025-06-18,2025-01-29,"24D","NCBI",0
"3649",2025-06-18,2025-01-29,"24E","California COVIDNet",0
"3650",2025-06-18,2025-01-29,"24E","NCBI",0
"3651",2025-06-18,2025-01-29,"24F","California COVIDNet",0
"3652",2025-06-18,2025-01-29,"24F","NCBI",0
"3653",2025-06-18,2025-01-29,"24H","California COVIDNet",0
"3654",2025-06-18,2025-01-29,"24H","NCBI",0
"3655",2025-06-18,2025-01-29,"24I","California COVIDNet",0
"3656",2025-06-18,2025-01-29,"24I","NCBI",0
"3657",2025-06-18,2025-01-29,"25A","California COVIDNet",0
"3658",2025-06-18,2025-01-29,"25A","NCBI",0
"3659",2025-06-18,2025-01-29,"25B","California COVIDNet",0
"3660",2025-06-18,2025-01-29,"25B","NCBI",0
"3661",2025-06-18,2025-01-29,"25C","California COVIDNet",0
"3662",2025-06-18,2025-01-29,"25C","NCBI",0
"3663",2025-06-18,2025-01-29,"other","California COVIDNet",0
"3664",2025-06-18,2025-01-29,"other","NCBI",0
"3665",2025-06-18,2025-01-29,"recombinant","California COVIDNet",0
"3666",2025-06-18,2025-01-29,"recombinant","NCBI",0
"3667",2025-06-18,2025-02-05,"24A","California COVIDNet",0
"3668",2025-06-18,2025-02-05,"24A","NCBI",0
"3669",2025-06-18,2025-02-05,"24B","California COVIDNet",0
"3670",2025-06-18,2025-02-05,"24B","NCBI",0
"3671",2025-06-18,2025-02-05,"24C","California COVIDNet",0
"3672",2025-06-18,2025-02-05,"24C","NCBI",0
"3673",2025-06-18,2025-02-05,"24D","California COVIDNet",0
"3674",2025-06-18,2025-02-05,"24D","NCBI",0
"3675",2025-06-18,2025-02-05,"24E","California COVIDNet",0
"3676",2025-06-18,2025-02-05,"24E","NCBI",0
"3677",2025-06-18,2025-02-05,"24F","California COVIDNet",0
"3678",2025-06-18,2025-02-05,"24F","NCBI",0
"3679",2025-06-18,2025-02-05,"24H","California COVIDNet",0
"3680",2025-06-18,2025-02-05,"24H","NCBI",0
"3681",2025-06-18,2025-02-05,"24I","California COVIDNet",0
"3682",2025-06-18,2025-02-05,"24I","NCBI",0
"3683",2025-06-18,2025-02-05,"25A","California COVIDNet",0
"3684",2025-06-18,2025-02-05,"25A","NCBI",0
"3685",2025-06-18,2025-02-05,"25B","California COVIDNet",0
"3686",2025-06-18,2025-02-05,"25B","NCBI",0
"3687",2025-06-18,2025-02-05,"25C","California COVIDNet",0
"3688",2025-06-18,2025-02-05,"25C","NCBI",0
"3689",2025-06-18,2025-02-05,"other","California COVIDNet",0
"3690",2025-06-18,2025-02-05,"other","NCBI",0
"3691",2025-06-18,2025-02-05,"recombinant","California COVIDNet",0
"3692",2025-06-18,2025-02-05,"recombinant","NCBI",0
"3693",2025-06-18,2025-02-12,"24A","California COVIDNet",0
"3694",2025-06-18,2025-02-12,"24A","NCBI",0
"3695",2025-06-18,2025-02-12,"24B","California COVIDNet",0
"3696",2025-06-18,2025-02-12,"24B","NCBI",0
"3697",2025-06-18,2025-02-12,"24C","California COVIDNet",0
"3698",2025-06-18,2025-02-12,"24C","NCBI",0
"3699",2025-06-18,2025-02-12,"24D","California COVIDNet",0
"3700",2025-06-18,2025-02-12,"24D","NCBI",0
"3701",2025-06-18,2025-02-12,"24E","California COVIDNet",0
"3702",2025-06-18,2025-02-12,"24E","NCBI",0
"3703",2025-06-18,2025-02-12,"24F","California COVIDNet",0
"3704",2025-06-18,2025-02-12,"24F","NCBI",0
"3705",2025-06-18,2025-02-12,"24H","California COVIDNet",0
"3706",2025-06-18,2025-02-12,"24H","NCBI",0
"3707",2025-06-18,2025-02-12,"24I","California COVIDNet",0
"3708",2025-06-18,2025-02-12,"24I","NCBI",0
"3709",2025-06-18,2025-02-12,"25A","California COVIDNet",0
"3710",2025-06-18,2025-02-12,"25A","NCBI",0
"3711",2025-06-18,2025-02-12,"25B","California COVIDNet",0
"3712",2025-06-18,2025-02-12,"25B","NCBI",0
"3713",2025-06-18,2025-02-12,"25C","California COVIDNet",0
"3714",2025-06-18,2025-02-12,"25C","NCBI",0
"3715",2025-06-18,2025-02-12,"other","California COVIDNet",0
"3716",2025-06-18,2025-02-12,"other","NCBI",0
"3717",2025-06-18,2025-02-12,"recombinant","California COVIDNet",0
"3718",2025-06-18,2025-02-12,"recombinant","NCBI",0
"3719",2025-06-18,2025-02-19,"24A","California COVIDNet",0
"3720",2025-06-18,2025-02-19,"24A","NCBI",0
"3721",2025-06-18,2025-02-19,"24B","California COVIDNet",0
"3722",2025-06-18,2025-02-19,"24B","NCBI",0
"3723",2025-06-18,2025-02-19,"24C","California COVIDNet",0
"3724",2025-06-18,2025-02-19,"24C","NCBI",0
"3725",2025-06-18,2025-02-19,"24D","California COVIDNet",0
"3726",2025-06-18,2025-02-19,"24D","NCBI",0
"3727",2025-06-18,2025-02-19,"24E","California COVIDNet",0
"3728",2025-06-18,2025-02-19,"24E","NCBI",0
"3729",2025-06-18,2025-02-19,"24F","California COVIDNet",0
"3730",2025-06-18,2025-02-19,"24F","NCBI",0
"3731",2025-06-18,2025-02-19,"24H","California COVIDNet",0
"3732",2025-06-18,2025-02-19,"24H","NCBI",0
"3733",2025-06-18,2025-02-19,"24I","California COVIDNet",0
"3734",2025-06-18,2025-02-19,"24I","NCBI",0
"3735",2025-06-18,2025-02-19,"25A","California COVIDNet",0
"3736",2025-06-18,2025-02-19,"25A","NCBI",0
"3737",2025-06-18,2025-02-19,"25B","California COVIDNet",0
"3738",2025-06-18,2025-02-19,"25B","NCBI",0
"3739",2025-06-18,2025-02-19,"25C","California COVIDNet",0
"3740",2025-06-18,2025-02-19,"25C","NCBI",0
"3741",2025-06-18,2025-02-19,"other","California COVIDNet",0
"3742",2025-06-18,2025-02-19,"other","NCBI",0
"3743",2025-06-18,2025-02-19,"recombinant","California COVIDNet",0
"3744",2025-06-18,2025-02-19,"recombinant","NCBI",0
"3745",2025-06-18,2025-02-26,"24A","California COVIDNet",0
"3746",2025-06-18,2025-02-26,"24A","NCBI",0
"3747",2025-06-18,2025-02-26,"24B","California COVIDNet",0
"3748",2025-06-18,2025-02-26,"24B","NCBI",0
"3749",2025-06-18,2025-02-26,"24C","California COVIDNet",0
"3750",2025-06-18,2025-02-26,"24C","NCBI",0
"3751",2025-06-18,2025-02-26,"24D","California COVIDNet",0
"3752",2025-06-18,2025-02-26,"24D","NCBI",0
"3753",2025-06-18,2025-02-26,"24E","California COVIDNet",0
"3754",2025-06-18,2025-02-26,"24E","NCBI",0
"3755",2025-06-18,2025-02-26,"24F","California COVIDNet",0
"3756",2025-06-18,2025-02-26,"24F","NCBI",0
"3757",2025-06-18,2025-02-26,"24H","California COVIDNet",0
"3758",2025-06-18,2025-02-26,"24H","NCBI",0
"3759",2025-06-18,2025-02-26,"24I","California COVIDNet",0
"3760",2025-06-18,2025-02-26,"24I","NCBI",0
"3761",2025-06-18,2025-02-26,"25A","California COVIDNet",0
"3762",2025-06-18,2025-02-26,"25A","NCBI",0
"3763",2025-06-18,2025-02-26,"25B","California COVIDNet",0
"3764",2025-06-18,2025-02-26,"25B","NCBI",0
"3765",2025-06-18,2025-02-26,"25C","California COVIDNet",0
"3766",2025-06-18,2025-02-26,"25C","NCBI",0
"3767",2025-06-18,2025-02-26,"other","California COVIDNet",0
"3768",2025-06-18,2025-02-26,"other","NCBI",0
"3769",2025-06-18,2025-02-26,"recombinant","California COVIDNet",0
"3770",2025-06-18,2025-02-26,"recombinant","NCBI",0
"3771",2025-06-18,2025-03-05,"24A","California COVIDNet",0
"3772",2025-06-18,2025-03-05,"24A","NCBI",0
"3773",2025-06-18,2025-03-05,"24B","California COVIDNet",0
"3774",2025-06-18,2025-03-05,"24B","NCBI",0
"3775",2025-06-18,2025-03-05,"24C","California COVIDNet",0
"3776",2025-06-18,2025-03-05,"24C","NCBI",0
"3777",2025-06-18,2025-03-05,"24D","California COVIDNet",0
"3778",2025-06-18,2025-03-05,"24D","NCBI",0
"3779",2025-06-18,2025-03-05,"24E","California COVIDNet",0
"3780",2025-06-18,2025-03-05,"24E","NCBI",0
"3781",2025-06-18,2025-03-05,"24F","California COVIDNet",0
"3782",2025-06-18,2025-03-05,"24F","NCBI",0
"3783",2025-06-18,2025-03-05,"24H","California COVIDNet",0
"3784",2025-06-18,2025-03-05,"24H","NCBI",0
"3785",2025-06-18,2025-03-05,"24I","California COVIDNet",0
"3786",2025-06-18,2025-03-05,"24I","NCBI",0
"3787",2025-06-18,2025-03-05,"25A","California COVIDNet",0
"3788",2025-06-18,2025-03-05,"25A","NCBI",0
"3789",2025-06-18,2025-03-05,"25B","California COVIDNet",0
"3790",2025-06-18,2025-03-05,"25B","NCBI",0
"3791",2025-06-18,2025-03-05,"25C","California COVIDNet",0
"3792",2025-06-18,2025-03-05,"25C","NCBI",0
"3793",2025-06-18,2025-03-05,"other","California COVIDNet",0
"3794",2025-06-18,2025-03-05,"other","NCBI",0
"3795",2025-06-18,2025-03-05,"recombinant","California COVIDNet",0
"3796",2025-06-18,2025-03-05,"recombinant","NCBI",0
"3797",2025-06-18,2025-03-12,"24A","California COVIDNet",0
"3798",2025-06-18,2025-03-12,"24A","NCBI",0
"3799",2025-06-18,2025-03-12,"24B","California COVIDNet",0
"3800",2025-06-18,2025-03-12,"24B","NCBI",0
"3801",2025-06-18,2025-03-12,"24C","California COVIDNet",0
"3802",2025-06-18,2025-03-12,"24C","NCBI",0
"3803",2025-06-18,2025-03-12,"24D","California COVIDNet",0
"3804",2025-06-18,2025-03-12,"24D","NCBI",0
"3805",2025-06-18,2025-03-12,"24E","California COVIDNet",1
"3806",2025-06-18,2025-03-12,"24E","NCBI",1
"3807",2025-06-18,2025-03-12,"24F","California COVIDNet",3
"3808",2025-06-18,2025-03-12,"24F","NCBI",3
"3809",2025-06-18,2025-03-12,"24H","California COVIDNet",1
"3810",2025-06-18,2025-03-12,"24H","NCBI",1
"3811",2025-06-18,2025-03-12,"24I","California COVIDNet",0
"3812",2025-06-18,2025-03-12,"24I","NCBI",0
"3813",2025-06-18,2025-03-12,"25A","California COVIDNet",12
"3814",2025-06-18,2025-03-12,"25A","NCBI",9
"3815",2025-06-18,2025-03-12,"25B","California COVIDNet",1
"3816",2025-06-18,2025-03-12,"25B","NCBI",1
"3817",2025-06-18,2025-03-12,"25C","California COVIDNet",0
"3818",2025-06-18,2025-03-12,"25C","NCBI",0
"3819",2025-06-18,2025-03-12,"other","California COVIDNet",3
"3820",2025-06-18,2025-03-12,"other","NCBI",2
"3821",2025-06-18,2025-03-12,"recombinant","California COVIDNet",1
"3822",2025-06-18,2025-03-12,"recombinant","NCBI",1
"3823",2025-06-18,2025-03-19,"24A","California COVIDNet",0
"3824",2025-06-18,2025-03-19,"24A","NCBI",0
"3825",2025-06-18,2025-03-19,"24B","California COVIDNet",0
"3826",2025-06-18,2025-03-19,"24B","NCBI",0
"3827",2025-06-18,2025-03-19,"24C","California COVIDNet",0
"3828",2025-06-18,2025-03-19,"24C","NCBI",0
"3829",2025-06-18,2025-03-19,"24D","California COVIDNet",0
"3830",2025-06-18,2025-03-19,"24D","NCBI",0
"3831",2025-06-18,2025-03-19,"24E","California COVIDNet",24
"3832",2025-06-18,2025-03-19,"24E","NCBI",19
"3833",2025-06-18,2025-03-19,"24F","California COVIDNet",44
"3834",2025-06-18,2025-03-19,"24F","NCBI",30
"3835",2025-06-18,2025-03-19,"24H","California COVIDNet",10
"3836",2025-06-18,2025-03-19,"24H","NCBI",9
"3837",2025-06-18,2025-03-19,"24I","California COVIDNet",0
"3838",2025-06-18,2025-03-19,"24I","NCBI",0
"3839",2025-06-18,2025-03-19,"25A","California COVIDNet",74
"3840",2025-06-18,2025-03-19,"25A","NCBI",56
"3841",2025-06-18,2025-03-19,"25B","California COVIDNet",0
"3842",2025-06-18,2025-03-19,"25B","NCBI",0
"3843",2025-06-18,2025-03-19,"25C","California COVIDNet",0
"3844",2025-06-18,2025-03-19,"25C","NCBI",0
"3845",2025-06-18,2025-03-19,"other","California COVIDNet",6
"3846",2025-06-18,2025-03-19,"other","NCBI",4
"3847",2025-06-18,2025-03-19,"recombinant","California COVIDNet",3
"3848",2025-06-18,2025-03-19,"recombinant","NCBI",2
"3849",2025-06-18,2025-03-26,"24A","California COVIDNet",0
"3850",2025-06-18,2025-03-26,"24A","NCBI",0
"3851",2025-06-18,2025-03-26,"24B","California COVIDNet",0
"3852",2025-06-18,2025-03-26,"24B","NCBI",0
"3853",2025-06-18,2025-03-26,"24C","California COVIDNet",0
"3854",2025-06-18,2025-03-26,"24C","NCBI",0
"3855",2025-06-18,2025-03-26,"24D","California COVIDNet",0
"3856",2025-06-18,2025-03-26,"24D","NCBI",0
"3857",2025-06-18,2025-03-26,"24E","California COVIDNet",21
"3858",2025-06-18,2025-03-26,"24E","NCBI",14
"3859",2025-06-18,2025-03-26,"24F","California COVIDNet",32
"3860",2025-06-18,2025-03-26,"24F","NCBI",22
"3861",2025-06-18,2025-03-26,"24H","California COVIDNet",17
"3862",2025-06-18,2025-03-26,"24H","NCBI",15
"3863",2025-06-18,2025-03-26,"24I","California COVIDNet",0
"3864",2025-06-18,2025-03-26,"24I","NCBI",0
"3865",2025-06-18,2025-03-26,"25A","California COVIDNet",95
"3866",2025-06-18,2025-03-26,"25A","NCBI",61
"3867",2025-06-18,2025-03-26,"25B","California COVIDNet",2
"3868",2025-06-18,2025-03-26,"25B","NCBI",6
"3869",2025-06-18,2025-03-26,"25C","California COVIDNet",0
"3870",2025-06-18,2025-03-26,"25C","NCBI",1
"3871",2025-06-18,2025-03-26,"other","California COVIDNet",5
"3872",2025-06-18,2025-03-26,"other","NCBI",5
"3873",2025-06-18,2025-03-26,"recombinant","California COVIDNet",7
"3874",2025-06-18,2025-03-26,"recombinant","NCBI",6
"3875",2025-06-18,2025-04-02,"24A","California COVIDNet",0
"3876",2025-06-18,2025-04-02,"24A","NCBI",0
"3877",2025-06-18,2025-04-02,"24B","California COVIDNet",0
"3878",2025-06-18,2025-04-02,"24B","NCBI",0
"3879",2025-06-18,2025-04-02,"24C","California COVIDNet",0
"3880",2025-06-18,2025-04-02,"24C","NCBI",0
"3881",2025-06-18,2025-04-02,"24D","California COVIDNet",0
"3882",2025-06-18,2025-04-02,"24D","NCBI",0
"3883",2025-06-18,2025-04-02,"24E","California COVIDNet",18
"3884",2025-06-18,2025-04-02,"24E","NCBI",13
"3885",2025-06-18,2025-04-02,"24F","California COVIDNet",24
"3886",2025-06-18,2025-04-02,"24F","NCBI",17
"3887",2025-06-18,2025-04-02,"24H","California COVIDNet",17
"3888",2025-06-18,2025-04-02,"24H","NCBI",17
"3889",2025-06-18,2025-04-02,"24I","California COVIDNet",0
"3890",2025-06-18,2025-04-02,"24I","NCBI",0
"3891",2025-06-18,2025-04-02,"25A","California COVIDNet",109
"3892",2025-06-18,2025-04-02,"25A","NCBI",96
"3893",2025-06-18,2025-04-02,"25B","California COVIDNet",0
"3894",2025-06-18,2025-04-02,"25B","NCBI",2
"3895",2025-06-18,2025-04-02,"25C","California COVIDNet",0
"3896",2025-06-18,2025-04-02,"25C","NCBI",0
"3897",2025-06-18,2025-04-02,"other","California COVIDNet",9
"3898",2025-06-18,2025-04-02,"other","NCBI",7
"3899",2025-06-18,2025-04-02,"recombinant","California COVIDNet",8
"3900",2025-06-18,2025-04-02,"recombinant","NCBI",7
"3901",2025-06-18,2025-04-09,"24A","California COVIDNet",0
"3902",2025-06-18,2025-04-09,"24A","NCBI",0
"3903",2025-06-18,2025-04-09,"24B","California COVIDNet",0
"3904",2025-06-18,2025-04-09,"24B","NCBI",0
"3905",2025-06-18,2025-04-09,"24C","California COVIDNet",0
"3906",2025-06-18,2025-04-09,"24C","NCBI",0
"3907",2025-06-18,2025-04-09,"24D","California COVIDNet",0
"3908",2025-06-18,2025-04-09,"24D","NCBI",0
"3909",2025-06-18,2025-04-09,"24E","California COVIDNet",16
"3910",2025-06-18,2025-04-09,"24E","NCBI",13
"3911",2025-06-18,2025-04-09,"24F","California COVIDNet",22
"3912",2025-06-18,2025-04-09,"24F","NCBI",20
"3913",2025-06-18,2025-04-09,"24H","California COVIDNet",13
"3914",2025-06-18,2025-04-09,"24H","NCBI",10
"3915",2025-06-18,2025-04-09,"24I","California COVIDNet",0
"3916",2025-06-18,2025-04-09,"24I","NCBI",0
"3917",2025-06-18,2025-04-09,"25A","California COVIDNet",87
"3918",2025-06-18,2025-04-09,"25A","NCBI",69
"3919",2025-06-18,2025-04-09,"25B","California COVIDNet",2
"3920",2025-06-18,2025-04-09,"25B","NCBI",8
"3921",2025-06-18,2025-04-09,"25C","California COVIDNet",2
"3922",2025-06-18,2025-04-09,"25C","NCBI",2
"3923",2025-06-18,2025-04-09,"other","California COVIDNet",6
"3924",2025-06-18,2025-04-09,"other","NCBI",5
"3925",2025-06-18,2025-04-09,"recombinant","California COVIDNet",5
"3926",2025-06-18,2025-04-09,"recombinant","NCBI",3
"3927",2025-06-18,2025-04-16,"24A","California COVIDNet",0
"3928",2025-06-18,2025-04-16,"24A","NCBI",0
"3929",2025-06-18,2025-04-16,"24B","California COVIDNet",0
"3930",2025-06-18,2025-04-16,"24B","NCBI",0
"3931",2025-06-18,2025-04-16,"24C","California COVIDNet",0
"3932",2025-06-18,2025-04-16,"24C","NCBI",0
"3933",2025-06-18,2025-04-16,"24D","California COVIDNet",0
"3934",2025-06-18,2025-04-16,"24D","NCBI",1
"3935",2025-06-18,2025-04-16,"24E","California COVIDNet",10
"3936",2025-06-18,2025-04-16,"24E","NCBI",8
"3937",2025-06-18,2025-04-16,"24F","California COVIDNet",22
"3938",2025-06-18,2025-04-16,"24F","NCBI",16
"3939",2025-06-18,2025-04-16,"24H","California COVIDNet",7
"3940",2025-06-18,2025-04-16,"24H","NCBI",7
"3941",2025-06-18,2025-04-16,"24I","California COVIDNet",0
"3942",2025-06-18,2025-04-16,"24I","NCBI",0
"3943",2025-06-18,2025-04-16,"25A","California COVIDNet",101
"3944",2025-06-18,2025-04-16,"25A","NCBI",91
"3945",2025-06-18,2025-04-16,"25B","California COVIDNet",7
"3946",2025-06-18,2025-04-16,"25B","NCBI",5
"3947",2025-06-18,2025-04-16,"25C","California COVIDNet",4
"3948",2025-06-18,2025-04-16,"25C","NCBI",6
"3949",2025-06-18,2025-04-16,"other","California COVIDNet",3
"3950",2025-06-18,2025-04-16,"other","NCBI",3
"3951",2025-06-18,2025-04-16,"recombinant","California COVIDNet",9
"3952",2025-06-18,2025-04-16,"recombinant","NCBI",10
"3953",2025-06-18,2025-04-23,"24A","California COVIDNet",0
"3954",2025-06-18,2025-04-23,"24A","NCBI",0
"3955",2025-06-18,2025-04-23,"24B","California COVIDNet",0
"3956",2025-06-18,2025-04-23,"24B","NCBI",0
"3957",2025-06-18,2025-04-23,"24C","California COVIDNet",0
"3958",2025-06-18,2025-04-23,"24C","NCBI",0
"3959",2025-06-18,2025-04-23,"24D","California COVIDNet",0
"3960",2025-06-18,2025-04-23,"24D","NCBI",0
"3961",2025-06-18,2025-04-23,"24E","California COVIDNet",17
"3962",2025-06-18,2025-04-23,"24E","NCBI",18
"3963",2025-06-18,2025-04-23,"24F","California COVIDNet",19
"3964",2025-06-18,2025-04-23,"24F","NCBI",13
"3965",2025-06-18,2025-04-23,"24H","California COVIDNet",7
"3966",2025-06-18,2025-04-23,"24H","NCBI",7
"3967",2025-06-18,2025-04-23,"24I","California COVIDNet",0
"3968",2025-06-18,2025-04-23,"24I","NCBI",0
"3969",2025-06-18,2025-04-23,"25A","California COVIDNet",108
"3970",2025-06-18,2025-04-23,"25A","NCBI",101
"3971",2025-06-18,2025-04-23,"25B","California COVIDNet",14
"3972",2025-06-18,2025-04-23,"25B","NCBI",14
"3973",2025-06-18,2025-04-23,"25C","California COVIDNet",7
"3974",2025-06-18,2025-04-23,"25C","NCBI",5
"3975",2025-06-18,2025-04-23,"other","California COVIDNet",12
"3976",2025-06-18,2025-04-23,"other","NCBI",12
"3977",2025-06-18,2025-04-23,"recombinant","California COVIDNet",5
"3978",2025-06-18,2025-04-23,"recombinant","NCBI",5
"3979",2025-06-18,2025-04-30,"24A","California COVIDNet",0
"3980",2025-06-18,2025-04-30,"24A","NCBI",0
"3981",2025-06-18,2025-04-30,"24B","California COVIDNet",0
